machine_id,serial_number,device_type,manufacturer,firmware_version,mac_address,ip_address,installation_date,latitude,longitude,municipio,operating_center,reference_network,connectivity_type,signal_strength_dbm,machine_type,sector,shift,age_days,maintenance_delay_days,tool_wear_pct,temperature_c,vibration_mm_s,pressure_bar,oil_level_pct,coolant_level_pct,humidity_pct,voltage_v,current_a,power_kw,rpm,noise_db,smoke_ppm,gas_ppm,network_latency_ms,error_count_24h,restart_count_7d,severity
M-066,SN-RM-0066-52407,Vibration Sensor Node,Yokogawa,3.2.5,EF:44:F6:D7:1C:DF,10.2.122.203,2023-06-23,41.801986,12.449669,Municipio IX,CO Aurelia,RETE_ELETTRICA,WiFi,-66.1,COMPRESSOR,B1,NIGHT,2424,17,77.34,75.76,1.2,10.29,62.51,93.16,45.63,389.05,47.1,49.74,2833.25,68.27,3.48,1.85,63.25,0,1,NORMAL
M-067,SN-RM-0067-99845,Speed Sensor Node,Emerson,2.3.1,E6:8A:0D:1D:27:4D,10.4.200.36,2018-04-01,41.731396,12.616944,Municipio VIII,CO EUR,RETE_ENERGIA,5G,-40.2,TURBINE,B2,NIGHT,1310,30,39.0,88.19,2.61,16.23,83.31,72.75,52.3,396.23,72.57,85.42,5229.81,53.65,2.43,3.19,40.34,0,0,NORMAL
M-068,SN-RM-0068-71602,Smart Flow Sensor,Siemens,2.4.0,D8:78:96:04:20:60,10.3.229.105,2023-11-28,41.848339,12.759495,Municipio III,CO EUR,RETE_IDRICA,WiFi,-67.6,MOTOR,C1,NIGHT,1596,43,34.96,64.73,1.11,5.14,83.37,74.34,47.44,394.74,43.04,47.71,1710.51,58.24,0.0,0.0,17.64,1,1,NORMAL
M-069,SN-RM-0069-61606,Compressor Edge Node,ABB,3.1.2,7D:59:AC:D7:E1:B7,10.2.221.66,2021-12-20,41.774359,12.491709,Municipio III,CO Roma Centro,RETE_GAS,Ethernet,-79.4,COMPRESSOR,C1,DAY,516,51,23.28,80.76,1.99,11.63,63.26,54.44,45.88,408.23,49.19,52.1,2971.05,67.33,1.44,0.0,30.47,1,0,NORMAL
M-070,SN-RM-0070-83289,Electric Edge Monitor,Siemens,3.0.0,5A:C8:8B:7F:21:46,10.5.168.233,2021-04-30,41.96115,12.467583,Municipio VI,CO Roma Sud,RETE_ELETTRICA,4G,-59.8,TURBINE,A1,NIGHT,1376,7,42.85,91.49,3.62,13.59,76.44,51.7,46.93,406.24,74.09,83.95,5303.51,69.71,2.5,1.41,45.54,1,0,NORMAL
M-071,SN-RM-0071-89671,Power Edge Controller,Emerson,2.4.0,53:13:86:DA:44:CF,10.3.81.11,2017-10-15,41.814232,12.680398,Municipio XIII,CO Ostiense,RETE_ENERGIA,LoRaWAN,-44.9,COMPRESSOR,C1,DAY,3339,8,69.38,103.58,3.8,14.37,50.87,38.49,72.46,389.04,63.62,66.03,3047.61,75.66,0.0,0.0,25.46,4,1,WARNING
M-072,SN-RM-0072-29042,Smart Flow Sensor,GE Digital,4.0.0,08:21:0C:DA:3C:D6,10.9.150.42,2021-07-14,41.796686,12.307098,Municipio V,CO Roma Ovest,RETE_IDRICA,Ethernet,-49.9,PUMP,B2,DAY,204,36,42.09,67.29,1.99,9.54,69.04,60.81,64.77,395.85,42.0,49.04,1370.6,70.4,3.4,1.04,46.45,1,0,NORMAL
M-073,SN-RM-0073-91326,Gas IoT Sensor,Bosch,2.4.0,F9:8A:E3:2A:B6:01,10.1.143.180,2021-01-16,41.83949,12.628612,Municipio IX,CO Roma Centro,RETE_GAS,5G,-63.9,TURBINE,C2,DAY,2452,51,63.14,91.28,4.47,16.83,48.2,63.83,64.77,411.98,79.61,98.24,5194.71,74.85,0.86,1.08,14.82,2,1,MAINTENANCE
M-074,SN-RM-0074-92303,Vibration Sensor Node,Siemens,3.0.0,5F:AD:F6:26:DE:4E,10.6.12.155,2018-04-18,41.939104,12.663902,Municipio XI,CO Tiburtina,RETE_ELETTRICA,LoRaWAN,-71.9,MOTOR,C1,NIGHT,1653,47,100.0,96.38,3.77,9.27,28.82,42.69,40.21,407.22,57.42,60.55,1604.73,80.83,15.71,5.41,77.15,12,4,FAILURE
M-075,SN-RM-0075-84370,Speed Sensor Node,Yokogawa,3.2.5,76:17:54:D5:50:28,10.8.115.73,2020-03-26,41.811758,12.329531,Municipio I,CO Roma Ovest,RETE_ENERGIA,5G,-74.2,COMPRESSOR,C1,DAY,403,54,62.35,104.11,5.13,14.63,51.47,48.85,26.02,403.13,61.86,84.28,2379.57,79.98,17.99,12.87,39.47,6,5,FAILURE
M-076,SN-RM-0076-69974,Pump Monitor Gateway,Yokogawa,3.2.5,20:05:50:BB:D1:E3,10.4.162.244,2016-05-24,41.954839,12.669754,Municipio I,CO Tiburtina,RETE_IDRICA,WiFi,-95.4,PUMP,A2,NIGHT,344,101,100.0,115.74,6.3,12.6,0.0,62.71,60.18,400.13,49.8,55.07,1305.76,101.35,19.44,48.88,47.49,13,5,SEVERE
M-077,SN-RM-0077-33249,Compressor Edge Node,Schneider Electric,3.0.0,B1:D2:FD:55:73:04,10.6.115.104,2016-12-07,41.75939,12.230623,Municipio V,CO Aurelia,RETE_GAS,5G,-99.4,TURBINE,C1,NIGHT,3236,78,80.97,136.13,5.15,22.06,40.63,26.35,66.39,393.67,90.73,104.47,4959.79,79.84,0.34,12.58,65.14,13,9,SEVERE
M-078,SN-RM-0078-38734,Vibration Sensor Node,Honeywell,3.2.5,03:FF:5C:78:66:7D,10.4.250.232,2018-10-01,41.849015,12.367255,Municipio XI,CO Roma Est,RETE_ELETTRICA,4G,-48.2,COMPRESSOR,A2,NIGHT,1270,15,65.89,98.96,3.76,12.34,56.19,45.64,60.35,398.83,56.61,60.53,2793.08,78.69,1.32,3.19,36.22,5,0,WARNING
M-079,SN-RM-0079-38827,Speed Sensor Node,Schneider Electric,2.3.1,C8:40:5C:63:66:93,10.1.246.61,2019-06-07,41.828039,12.583059,Municipio I,CO EUR,RETE_ENERGIA,LoRaWAN,-71.6,COMPRESSOR,B1,DAY,2665,37,22.21,74.76,1.78,13.33,52.49,53.34,78.27,393.81,40.49,50.14,2945.12,69.97,3.17,0.73,70.52,0,0,NORMAL
M-080,SN-RM-0080-37451,Pressure IoT Node,ABB,3.2.5,B9:E4:42:FF:09:52,10.4.238.14,2022-03-08,41.822064,12.756121,Municipio II,CO Roma Centro,RETE_IDRICA,WiFi,-57.0,MOTOR,B2,NIGHT,2263,48,85.58,80.95,2.48,11.34,62.97,63.21,33.02,403.84,37.29,50.24,1772.7,74.54,2.35,0.0,24.11,2,0,MAINTENANCE
M-081,SN-RM-0081-76740,Pressure Transmitter IoT,Yokogawa,4.1.3,D1:86:6F:7E:9B:FB,10.9.16.51,2019-03-27,41.988066,12.600369,Municipio VIII,CO Roma Ovest,RETE_GAS,Ethernet,-61.3,PUMP,B1,DAY,2782,44,58.15,75.26,2.46,9.78,27.17,77.64,95.78,395.81,40.45,53.78,1474.57,73.76,2.84,1.48,32.14,3,1,MAINTENANCE
M-082,SN-RM-0082-53389,Vibration Sensor Node,Schneider Electric,2.3.1,9D:A2:EC:FA:3B:3E,10.5.73.156,2019-11-23,41.873831,12.389818,Municipio X,CO Flaminia,RETE_ELETTRICA,Ethernet,-62.7,MOTOR,B1,NIGHT,1894,17,45.37,71.37,1.91,6.33,95.16,86.38,65.56,392.49,42.16,43.56,1883.57,70.37,0.96,0.0,49.76,0,0,NORMAL
M-083,SN-RM-0083-47449,Turbine IoT Gateway,Bosch,2.4.0,CA:16:FE:C6:E7:79,10.7.208.202,2018-03-29,41.833393,12.730427,Municipio XI,CO Ostiense,RETE_ENERGIA,WiFi,-41.8,PUMP,A2,DAY,2868,31,100.0,81.73,2.76,9.76,38.21,49.54,67.4,404.6,46.5,53.61,1516.24,78.96,2.8,0.0,36.37,8,2,WARNING
M-084,SN-RM-0084-79068,Pressure IoT Node,Bosch,4.0.0,0A:C2:6B:72:30:94,10.3.247.10,2017-11-24,41.742039,12.735436,Municipio III,CO Roma Ovest,RETE_IDRICA,WiFi,-47.3,PUMP,A2,DAY,2416,20,20.26,63.42,1.57,10.03,81.63,40.17,90.62,396.96,38.39,44.61,1489.74,62.2,0.0,4.4,42.95,1,0,NORMAL
M-085,SN-RM-0085-79594,Pressure Transmitter IoT,Yokogawa,4.0.0,99:6F:E7:51:A5:FA,10.4.50.182,2022-11-05,41.79073,12.456454,Municipio VII,CO Ostiense,RETE_GAS,4G,-61.7,COMPRESSOR,C2,NIGHT,154,31,39.97,77.46,3.12,12.86,47.6,85.08,68.32,392.7,51.01,47.39,3078.22,75.59,1.46,1.89,27.32,1,1,NORMAL
M-086,SN-RM-0086-60084,Electric Edge Monitor,GE Digital,3.0.0,08:C6:80:79:AE:BA,10.1.46.217,2022-02-22,41.842115,12.23463,Municipio VIII,CO Ostiense,RETE_ELETTRICA,4G,-66.1,MOTOR,C1,NIGHT,1856,68,100.0,102.07,3.62,7.64,16.44,75.66,61.53,402.24,68.59,63.52,1798.58,76.71,27.14,5.62,38.84,14,4,FAILURE
M-087,SN-RM-0087-83085,Speed Sensor Node,Bosch,3.0.0,F5:76:E7:EA:B5:AD,10.3.246.239,2022-10-08,41.786116,12.574493,Municipio XIV,CO Prenestina,RETE_ENERGIA,LoRaWAN,-29.7,COMPRESSOR,B1,NIGHT,1738,33,91.6,84.22,3.06,10.69,42.68,88.35,54.72,409.09,42.77,60.05,2884.24,60.51,7.19,1.6,61.8,3,0,MAINTENANCE
M-088,SN-RM-0088-75477,Smart Flow Sensor,Honeywell,4.1.3,42:8B:FC:40:7D:B8,10.3.77.98,2018-01-28,41.77749,12.390543,Municipio XV,CO Roma Nord,RETE_IDRICA,LoRaWAN,-57.0,TURBINE,C2,NIGHT,1185,16,71.23,94.47,4.02,14.82,44.23,33.94,53.71,402.08,75.58,83.37,5371.24,70.79,0.0,1.56,35.82,4,2,WARNING
M-089,SN-RM-0089-60358,Compressor Edge Node,Siemens,3.2.5,86:7D:A5:40:78:96,10.7.208.188,2021-04-09,41.97859,12.416861,Municipio XI,CO Roma Centro,RETE_GAS,WiFi,-57.9,COMPRESSOR,C1,DAY,1214,0,33.31,67.69,2.41,10.84,79.87,67.37,47.86,391.7,57.79,62.46,3034.33,66.74,1.03,0.21,67.29,0,1,NORMAL
M-090,SN-RM-0090-50451,Electric Edge Monitor,Emerson,4.0.0,37:FA:9C:CA:14:51,10.3.84.89,2016-12-18,41.805747,12.32928,Municipio V,CO Roma Est,RETE_ELETTRICA,Ethernet,-73.3,TURBINE,B2,NIGHT,2141,3,93.8,99.31,4.23,15.77,65.84,64.4,48.72,397.63,86.07,86.83,5129.63,64.6,0.54,0.0,55.67,4,1,WARNING
M-091,SN-RM-0091-67287,Speed Sensor Node,Honeywell,4.1.3,82:FF:27:7B:09:C6,10.7.150.49,2022-12-07,41.7949,12.458448,Municipio IX,CO Tiburtina,RETE_ENERGIA,Ethernet,-90.8,MOTOR,C1,DAY,1908,40,47.95,72.6,1.08,7.82,75.41,98.24,21.45,388.73,43.38,56.6,1822.37,67.95,0.26,0.0,60.41,1,0,NORMAL
M-092,SN-RM-0092-97860,Smart Flow Sensor,Honeywell,3.2.5,BA:16:08:FB:82:17,10.9.118.120,2018-05-20,41.797149,12.492213,Municipio VII,CO Prenestina,RETE_IDRICA,4G,-73.9,PUMP,A2,DAY,2320,50,69.12,67.61,2.35,9.86,69.46,90.95,50.46,392.32,40.77,57.89,1442.55,61.51,1.01,0.12,29.23,4,1,MAINTENANCE
M-093,SN-RM-0093-22234,Gas IoT Sensor,ABB,2.3.1,43:31:8E:66:6F:27,10.4.104.160,2022-02-13,41.9714,12.546839,Municipio XIV,CO Prenestina,RETE_GAS,WiFi,-63.7,PUMP,A2,NIGHT,3253,31,64.15,67.6,1.85,8.55,99.09,97.68,64.85,397.59,33.57,30.2,1433.76,69.44,0.0,0.41,34.41,1,0,NORMAL
M-094,SN-RM-0094-73841,Motor IoT Controller,Yokogawa,2.3.1,4A:3A:AF:66:65:7A,10.4.217.128,2018-04-30,41.915875,12.600801,Municipio XV,CO Roma Est,RETE_ELETTRICA,LoRaWAN,-66.5,PUMP,A2,NIGHT,1048,46,43.82,95.19,3.43,12.87,26.18,58.21,54.64,411.66,45.49,49.54,1849.28,85.21,23.24,8.15,88.37,7,6,FAILURE
M-095,SN-RM-0095-68956,Speed Sensor Node,Emerson,3.0.0,71:BE:55:00:6A:B7,10.4.48.129,2023-11-29,41.737473,12.502995,Municipio XIV,CO Ostiense,RETE_ENERGIA,4G,-48.6,PUMP,A1,NIGHT,1480,40,84.66,56.25,1.53,8.75,70.89,71.76,85.55,422.62,56.66,46.14,1445.42,60.78,0.0,2.48,41.46,1,0,NORMAL
M-096,SN-RM-0096-53532,Pressure IoT Node,Siemens,3.0.0,A8:D8:6A:6C:E6:4E,10.5.241.88,2015-09-15,41.985827,12.748136,Municipio V,CO Aurelia,RETE_IDRICA,4G,-88.6,MOTOR,C1,DAY,2942,46,100.0,103.64,4.99,9.36,24.83,75.23,38.57,396.71,58.1,57.06,1896.02,75.54,22.14,6.75,40.2,14,3,FAILURE
M-097,SN-RM-0097-89880,Pressure Transmitter IoT,ABB,3.2.5,99:03:3B:E7:2D:33,10.8.183.120,2021-04-07,41.941789,12.778415,Municipio IX,CO Roma Ovest,RETE_GAS,Ethernet,-64.3,TURBINE,A1,DAY,1572,32,64.59,91.6,2.55,16.32,65.99,100.0,43.63,416.37,72.59,82.98,5365.95,65.57,0.0,2.48,48.77,1,0,NORMAL
M-098,SN-RM-0098-93223,Vibration Sensor Node,ABB,4.0.0,B4:C2:8B:57:19:6E,10.8.23.172,2022-04-18,41.928086,12.684022,Municipio II,CO Roma Est,RETE_ELETTRICA,WiFi,-75.7,PUMP,B2,DAY,2088,53,81.51,111.77,6.04,14.01,0.0,33.7,61.13,390.82,90.61,60.53,1476.91,88.74,36.66,28.84,105.83,19,8,SEVERE
M-099,SN-RM-0099-81922,Turbine IoT Gateway,GE Digital,3.1.2,FE:49:85:C2:1C:44,10.7.19.108,2022-11-04,41.825788,12.359225,Municipio XV,CO Roma Nord,RETE_ENERGIA,WiFi,-66.2,PUMP,C2,DAY,179,18,51.22,82.1,2.5,10.18,14.44,51.77,54.95,398.98,55.03,42.01,1404.8,69.89,4.1,0.0,37.06,7,3,WARNING
M-100,SN-RM-0100-58490,Pressure IoT Node,ABB,2.3.1,55:57:0E:06:38:93,10.8.24.8,2018-06-09,41.960286,12.361054,Municipio XV,CO Tiburtina,RETE_IDRICA,Ethernet,-54.0,TURBINE,A1,DAY,3551,1,70.91,88.56,2.59,17.02,44.05,86.2,69.45,404.97,83.88,84.21,5193.22,73.06,0.81,0.0,75.23,1,0,NORMAL
M-101,SN-RM-0101-57362,Pressure Transmitter IoT,Schneider Electric,2.3.1,AE:E7:D3:C1:FD:CE,10.4.237.219,2020-06-05,41.791787,12.517063,Municipio XV,CO Roma Nord,RETE_GAS,Ethernet,-67.3,MOTOR,B2,NIGHT,1645,49,51.43,82.8,1.77,8.92,56.07,73.29,54.96,403.81,49.66,59.54,1630.26,71.27,1.06,0.0,20.95,2,0,MAINTENANCE
M-102,SN-RM-0102-78289,Motor IoT Controller,GE Digital,3.1.2,CD:9B:0E:2F:D7:72,10.9.232.251,2022-01-03,41.730453,12.32244,Municipio XII,CO Roma Ovest,RETE_ELETTRICA,WiFi,-56.9,MOTOR,A2,NIGHT,269,104,91.37,108.09,5.66,8.73,8.92,29.72,85.65,390.95,75.79,80.68,1875.98,84.51,53.63,34.24,83.23,19,7,SEVERE
M-103,SN-RM-0103-82442,Turbine IoT Gateway,Honeywell,3.0.0,F6:82:E2:1B:94:DD,10.9.249.124,2017-12-23,41.850153,12.287562,Municipio VIII,CO Casilina,RETE_ENERGIA,5G,-86.5,MOTOR,A1,NIGHT,3049,122,88.06,122.07,6.22,10.73,44.57,47.74,51.39,426.7,48.68,66.95,1721.74,77.22,37.17,41.35,71.72,12,6,SEVERE
M-104,SN-RM-0104-87208,Smart Flow Sensor,Bosch,2.4.0,49:8F:1F:76:EC:E4,10.1.53.110,2017-02-11,41.747253,12.565419,Municipio II,CO Casilina,RETE_IDRICA,5G,-41.3,PUMP,C1,DAY,641,17,69.91,81.28,2.13,12.01,44.81,80.75,39.51,406.95,46.3,44.82,1434.25,68.64,0.53,0.0,54.8,2,0,NORMAL
M-105,SN-RM-0105-98973,Pressure Transmitter IoT,Yokogawa,3.1.2,C0:6A:64:11:D3:2A,10.3.125.160,2016-06-14,41.744328,12.735992,Municipio X,CO Aurelia,RETE_GAS,4G,-75.4,COMPRESSOR,C2,DAY,1916,46,93.47,81.89,2.98,13.89,70.46,49.93,70.89,396.85,57.29,57.01,2799.13,80.51,4.33,3.22,17.51,2,0,MAINTENANCE
M-106,SN-RM-0106-16482,Motor IoT Controller,Honeywell,3.0.0,1C:5D:DF:C4:DA:89,10.8.6.163,2021-10-13,41.801885,12.776767,Municipio V,CO Roma Ovest,RETE_ELETTRICA,LoRaWAN,-37.6,PUMP,A2,DAY,621,42,39.78,81.41,2.34,9.55,61.6,66.32,42.82,385.44,44.72,50.27,1455.74,73.13,1.89,0.41,51.54,1,0,NORMAL
M-107,SN-RM-0107-62743,Speed Sensor Node,Siemens,4.1.3,C3:44:5B:6F:F1:B4,10.8.20.35,2015-02-25,41.828139,12.591459,Municipio VI,CO Tiburtina,RETE_ENERGIA,LoRaWAN,-76.6,COMPRESSOR,A1,NIGHT,2854,34,83.71,89.98,2.4,15.89,46.47,42.39,40.36,397.4,64.59,54.64,2856.98,85.86,2.24,0.0,47.57,5,2,WARNING
M-108,SN-RM-0108-68249,Smart Flow Sensor,Schneider Electric,3.2.5,FF:17:EF:AE:E2:D1,10.3.116.163,2022-01-06,41.770021,12.614095,Municipio XV,CO Roma Sud,RETE_IDRICA,Ethernet,-56.9,TURBINE,C1,NIGHT,2375,37,62.65,84.06,3.15,15.29,82.92,66.6,37.79,399.9,74.84,81.66,5493.49,70.54,0.68,1.17,69.37,2,0,NORMAL
M-109,SN-RM-0109-24035,Pressure Transmitter IoT,ABB,2.3.1,DF:E9:4D:B4:1F:67,10.4.104.172,2018-01-15,41.868938,12.678954,Municipio VII,CO Tiburtina,RETE_GAS,5G,-67.8,PUMP,C2,NIGHT,1032,42,92.43,81.04,2.92,8.59,38.06,62.41,29.73,389.35,28.16,39.1,1544.35,62.78,1.05,0.54,30.82,2,1,MAINTENANCE
M-110,SN-RM-0110-50134,Motor IoT Controller,Bosch,3.2.5,61:F6:A1:77:68:08,10.4.110.133,2016-12-24,41.987241,12.578514,Municipio XII,CO Roma Sud,RETE_ELETTRICA,WiFi,-68.7,PUMP,C1,DAY,608,4,37.04,70.56,1.98,8.45,70.35,80.31,53.06,396.0,37.71,56.69,1367.01,73.15,2.29,0.59,39.09,1,1,NORMAL
M-111,SN-RM-0111-12291,Turbine IoT Gateway,Emerson,3.0.0,6C:28:16:85:E1:FC,10.2.23.150,2015-08-07,41.855142,12.655016,Municipio IX,CO EUR,RETE_ENERGIA,LoRaWAN,-56.8,MOTOR,B2,DAY,2183,4,47.94,75.82,2.7,7.52,67.69,89.39,49.42,410.82,42.58,49.79,1781.64,65.01,4.39,2.95,44.7,0,0,NORMAL
M-112,SN-RM-0112-34787,Pump Monitor Gateway,ABB,3.0.0,6A:45:83:FF:6A:4C,10.7.134.74,2015-11-07,41.925852,12.453818,Municipio VIII,CO Roma Centro,RETE_IDRICA,Ethernet,-58.0,TURBINE,A1,NIGHT,58,37,55.57,81.05,2.12,14.81,67.64,75.49,31.06,400.1,81.02,80.26,5207.97,74.67,0.0,1.59,12.69,1,0,NORMAL
M-113,SN-RM-0113-46862,Gas IoT Sensor,GE Digital,4.0.0,84:23:B9:1C:4E:07,10.9.150.98,2016-02-04,41.804545,12.509786,Municipio X,CO Aurelia,RETE_GAS,Ethernet,-59.7,PUMP,C1,NIGHT,1100,0,39.84,62.86,1.58,9.66,58.42,75.74,61.7,374.8,44.85,39.8,1476.57,73.79,0.0,1.04,49.46,0,1,NORMAL
M-114,SN-RM-0114-36460,Electric Edge Monitor,Siemens,3.0.0,52:8E:3E:CE:04:4C,10.3.76.85,2015-09-14,41.941126,12.545145,Municipio IX,CO Prenestina,RETE_ELETTRICA,4G,-89.2,PUMP,B2,DAY,1637,88,90.29,98.98,5.97,13.66,0.63,45.53,62.23,404.4,76.42,57.51,1631.39,72.06,9.61,14.24,67.24,12,3,FAILURE
M-115,SN-RM-0115-43981,Speed Sensor Node,Siemens,4.0.0,B6:C9:B7:C9:6D:D2,10.9.102.69,2019-08-28,41.958725,12.260734,Municipio V,CO Ostiense,RETE_ENERGIA,LoRaWAN,-77.2,TURBINE,C1,DAY,2879,18,65.89,93.83,2.61,13.98,100.0,68.67,38.58,402.23,70.81,93.18,5279.76,73.12,4.53,1.78,59.06,1,0,NORMAL
M-116,SN-RM-0116-99175,Pressure IoT Node,Siemens,4.1.3,8B:BA:DA:97:F6:8A,10.7.175.132,2018-04-25,41.778891,12.236765,Municipio II,CO Flaminia,RETE_IDRICA,4G,-59.5,PUMP,C1,DAY,95,24,40.92,87.21,2.65,14.31,21.28,54.63,53.74,411.19,38.7,40.51,1489.45,69.9,1.84,1.65,6.9,5,2,WARNING
M-117,SN-RM-0117-38544,Gas IoT Sensor,Siemens,4.1.3,7C:5A:4B:69:3D:81,10.7.155.239,2021-09-14,41.987785,12.683291,Municipio VIII,CO Casilina,RETE_GAS,4G,-62.0,PUMP,B1,NIGHT,290,0,22.8,67.63,1.43,9.58,90.2,80.89,84.97,397.86,33.78,49.3,1468.17,76.46,0.0,0.0,1.0,0,1,NORMAL
M-118,SN-RM-0118-66446,Vibration Sensor Node,Siemens,3.0.0,46:FE:51:FD:46:58,10.7.249.179,2019-05-17,41.98032,12.393078,Municipio IV,CO Prenestina,RETE_ELETTRICA,LoRaWAN,-56.1,PUMP,B1,DAY,1326,23,45.85,72.5,1.99,9.74,46.09,82.94,95.96,390.42,44.31,49.66,1444.29,62.36,3.08,0.43,38.47,2,2,NORMAL
M-119,SN-RM-0119-21820,Speed Sensor Node,ABB,4.1.3,58:92:47:1C:75:C3,10.4.144.34,2018-03-02,41.738507,12.33625,Municipio XV,CO EUR,RETE_ENERGIA,WiFi,-74.9,COMPRESSOR,C2,DAY,1808,96,81.81,130.45,6.59,14.07,0.0,35.93,59.52,392.53,76.69,97.28,2497.68,91.13,47.66,4.32,81.99,19,8,SEVERE
M-120,SN-RM-0120-37999,Pump Monitor Gateway,GE Digital,3.0.0,EA:39:05:A4:AF:90,10.1.198.23,2015-10-12,41.947349,12.243694,Municipio VIII,CO EUR,RETE_IDRICA,Ethernet,-68.6,PUMP,C1,DAY,2567,24,35.15,76.62,2.2,8.58,87.42,74.86,69.3,408.21,33.32,46.63,1463.2,62.68,0.0,0.14,29.27,2,3,NORMAL
M-121,SN-RM-0121-44897,Pressure Transmitter IoT,ABB,4.1.3,0C:F5:2E:AE:1F:7E,10.5.213.55,2020-07-14,41.763964,12.399182,Municipio X,CO Tiburtina,RETE_GAS,LoRaWAN,-71.5,COMPRESSOR,A2,DAY,1634,2,99.15,89.73,4.08,14.45,38.94,75.66,69.52,381.29,60.26,72.53,2921.55,64.66,0.77,0.0,63.05,7,2,WARNING
M-122,SN-RM-0122-54417,Motor IoT Controller,Honeywell,4.0.0,C6:DD:29:46:58:69,10.9.119.191,2022-05-18,41.876553,12.769503,Municipio XI,CO Tiburtina,RETE_ELETTRICA,4G,-62.2,MOTOR,A1,DAY,305,51,77.55,68.96,2.62,6.66,44.62,60.19,48.52,403.3,49.25,62.44,1694.68,72.79,0.0,0.0,46.28,2,0,MAINTENANCE
M-123,SN-RM-0123-16991,Power Edge Controller,Bosch,3.0.0,7A:40:2E:CC:05:4C,10.4.112.87,2015-02-19,41.901414,12.257471,Municipio XV,CO EUR,RETE_ENERGIA,Ethernet,-55.5,TURBINE,B1,NIGHT,2435,51,67.67,102.41,3.28,16.8,43.93,71.17,39.99,421.86,81.07,84.48,5248.05,71.74,3.01,1.06,57.57,4,0,MAINTENANCE
M-124,SN-RM-0124-88497,Pump Monitor Gateway,ABB,3.2.5,7B:91:88:30:C1:2F,10.8.100.31,2023-11-02,41.849407,12.764414,Municipio XIII,CO Aurelia,RETE_IDRICA,LoRaWAN,-73.2,TURBINE,C1,DAY,1369,25,61.59,105.23,4.5,19.14,61.38,47.18,57.96,400.11,83.72,105.99,4838.86,67.83,2.38,0.0,24.6,5,1,WARNING
M-125,SN-RM-0125-22734,Gas IoT Sensor,Emerson,3.0.0,18:D4:67:D0:1F:59,10.5.190.49,2018-01-04,41.852134,12.635728,Municipio IX,CO Roma Centro,RETE_GAS,WiFi,-72.1,TURBINE,A2,NIGHT,335,0,5.24,87.49,2.16,16.66,83.15,84.16,77.77,385.44,91.52,77.44,5462.41,59.35,2.46,3.08,48.67,1,1,NORMAL
M-126,SN-RM-0126-74576,Motor IoT Controller,Schneider Electric,2.3.1,93:C3:B0:0A:05:15,10.9.195.246,2022-01-26,41.971024,12.379481,Municipio VI,CO Roma Sud,RETE_ELETTRICA,Ethernet,-58.5,TURBINE,A1,DAY,607,13,27.49,91.72,1.81,14.22,81.87,66.19,55.9,414.08,77.51,88.13,5419.68,68.91,4.37,0.24,64.32,0,0,NORMAL
M-127,SN-RM-0127-87243,Turbine IoT Gateway,ABB,4.0.0,A3:2C:E4:FB:A8:F3,10.1.59.138,2018-01-14,41.909339,12.532743,Municipio X,CO Roma Centro,RETE_ENERGIA,4G,-42.5,PUMP,A1,DAY,2296,26,18.87,71.19,1.86,9.38,81.45,73.37,64.63,414.42,31.52,61.04,1496.85,65.53,0.53,2.28,61.3,0,0,NORMAL
M-128,SN-RM-0128-74118,Smart Flow Sensor,GE Digital,3.2.5,19:DE:37:C9:3C:5A,10.7.237.203,2019-11-06,41.967693,12.471648,Municipio X,CO Roma Nord,RETE_IDRICA,LoRaWAN,-66.1,PUMP,A2,NIGHT,219,51,24.67,66.65,1.81,9.46,63.6,88.68,57.65,404.16,34.24,36.69,1531.38,71.63,3.34,1.17,34.83,1,0,NORMAL
M-129,SN-RM-0129-79417,Gas IoT Sensor,Emerson,3.1.2,FF:56:18:6C:EB:B9,10.2.93.198,2020-04-03,41.94007,12.374665,Municipio VI,CO Roma Nord,RETE_GAS,5G,-57.2,COMPRESSOR,A2,NIGHT,2019,26,52.61,79.33,2.47,10.83,67.02,76.89,46.18,417.13,53.6,48.94,2858.01,74.87,1.42,1.64,56.35,1,2,NORMAL
M-130,SN-RM-0130-95698,Vibration Sensor Node,Emerson,4.0.0,5C:FF:5E:64:57:13,10.5.114.24,2017-03-29,41.771724,12.549642,Municipio II,CO Aurelia,RETE_ELETTRICA,4G,-68.6,TURBINE,A1,DAY,3060,56,80.5,84.78,3.12,15.72,86.8,48.36,34.21,396.91,70.62,86.6,4963.53,72.99,2.37,0.0,35.61,2,0,NORMAL
M-131,SN-RM-0131-62438,Turbine IoT Gateway,Yokogawa,3.2.5,37:81:B0:B6:D6:C0,10.3.37.4,2018-06-01,41.727297,12.321971,Municipio XIV,CO Flaminia,RETE_ENERGIA,4G,-76.5,PUMP,A1,NIGHT,2447,2,79.92,65.9,1.89,10.33,83.31,89.13,78.73,404.1,26.24,40.11,1445.8,60.27,3.34,0.0,36.18,0,0,NORMAL
M-132,SN-RM-0132-60935,Pressure IoT Node,Honeywell,3.1.2,68:BB:41:A2:8C:DD,10.4.127.199,2019-08-31,41.738394,12.776248,Municipio VII,CO Roma Est,RETE_IDRICA,4G,-71.0,COMPRESSOR,A2,DAY,710,113,65.94,122.39,6.42,21.91,24.83,38.13,53.56,389.14,90.48,84.94,3025.6,85.8,13.15,44.47,101.2,14,5,SEVERE
